last update: Fri Apr 29 2016 22:30:31 GMT+0800 (HKT)

order	team	score	std
0	[1519]	870	100
1	[195]	810	91
2	[1241]	800	90
3	[3130]	785	88
4	[1918]	770	86
5	[973]	765	85
6	[2834]	750	83
7	[254]	733	80
8	[3620]	716	78
9	[4001]	715	78
10	[118]	714	77
11	[230]	711	77
12	[2451]	705	76
13	[27]	704	76
14	[1024]	700	75
15	[166]	694	75
16	[133]	691	74
17	[16]	688	74
18	[3539]	685	73
19	[148]	680	73
20	[4362]	680	73
21	[971]	675	72
22	[45]	670	71
23	[2614]	667	71
24	[610]	665	70
25	[5172]	665	70
26	[987]	665	70
27	[5895]	660	70
28	[3166]	655	69
29	[67]	655	69
30	[4003]	650	68
31	[4564]	650	68
32	[708]	650	68
33	[2056]	650	68
34	[3357]	647	68
35	[2883]	645	68
36	[5907]	645	68
37	[225]	644	67
38	[3314]	643	67
39	[1391]	640	67
40	[1806]	640	67
41	[868]	640	67
42	[2122]	638	67
43	[333]	635	66
44	[4060]	635	66
45	[3641]	633	66
46	[294]	631	66
47	[2035]	630	65
48	[70]	627	65
49	[876]	626	65
50	[1310]	625	65
51	[3970]	624	65
52	[3538]	623	64
53	[1323]	623	64
54	[122]	622	64
55	[1836]	620	64
56	[1678]	620	64
57	[1425]	620	64
58	[1011]	619	64
59	[4678]	619	64
60	[172]	617	63
61	[5813]	617	63
62	[2586]	617	63
63	[2767]	615	63
64	[2137]	615	63
65	[1736]	611	63
66	[4587]	610	62
67	[2471]	609	62
68	[2996]	605	62
69	[1640]	605	62
70	[5437]	605	62
71	[330]	604	62
72	[359]	602	61
73	[125]	599	61
74	[5150]	599	61
75	[3419]	598	61
76	[1885]	598	61
77	[2052]	597	61
78	[910]	597	61
79	[842]	597	61
80	[2823]	595	60
81	[5891]	595	60
82	[2393]	595	60
83	[2485]	594	60
84	[2637]	593	60
85	[4561]	593	60
86	[379]	592	60
87	[48]	592	60
88	[639]	592	60
89	[558]	592	60
90	[5663]	592	60
91	[2046]	591	60
92	[41]	590	60
93	[5546]	590	60
94	[1690]	589	59
95	[1023]	589	59
96	[1058]	588	59
97	[3476]	587	59
98	[548]	586	59
99	[20]	586	59
100	[3245]	586	59
101	[5114]	586	59
102	[1718]	585	59
103	[1501]	585	59
104	[2403]	584	59
105	[4103]	584	59
106	[3663]	583	59
107	[4242]	583	59
108	[1477]	582	58
109	[2054]	582	58
110	[5406]	582	58
111	[5817]	582	58
112	[1538]	582	58
113	[4967]	582	58
114	[834]	581	58
115	[1676]	581	58
116	[1305]	580	58
117	[233]	580	58
118	[5803]	580	58
119	[123]	580	58
120	[3937]	579	58
121	[25]	579	58
122	[3990]	579	58
123	[3600]	579	58
124	[229]	578	58
125	[1306]	578	58
126	[1114]	578	58
127	[2439]	577	58
128	[2557]	577	58
129	[1731]	576	58
130	[2481]	576	58
131	[2590]	575	57
132	[175]	575	57
133	[4613]	574	57
134	[4039]	574	57
135	[1318]	574	57
136	[3310]	572	57
137	[3238]	572	57
138	[179]	571	57
