last update: Sat Apr 30 2016 00:12:57 GMT+0800 (HKT)

order	team	score	std
0	[1519]	875	100
1	[1241]	865	99
2	[973]	810	91
3	[195]	810	91
4	[2451]	785	87
5	[67]	770	85
6	[254]	741	81
7	[27]	730	79
8	[133]	729	79
9	[118]	728	79
10	[230]	721	78
11	[3620]	716	77
12	[4001]	715	77
13	[2823]	705	76
14	[5172]	703	75
15	[1024]	700	75
16	[971]	699	75
17	[987]	695	74
18	[166]	694	74
19	[148]	688	73
20	[16]	688	73
21	[225]	678	72
22	[4003]	675	71
23	[2035]	665	70
24	[2056]	662	70
25	[5895]	660	69
26	[48]	650	68
27	[5546]	650	68
28	[610]	647	67
29	[360]	646	67
30	[708]	644	67
31	[3314]	643	67
32	[2614]	640	66
33	[1391]	640	66
34	[1806]	640	66
35	[1918]	638	66
36	[4564]	635	66
37	[333]	635	66
38	[876]	634	66
39	[868]	634	66
40	[1678]	634	66
41	[3641]	633	65
42	[2767]	629	65
43	[1114]	628	65
44	[122]	622	64
45	[1731]	620	64
46	[3357]	620	64
47	[1425]	620	64
48	[4678]	619	63
49	[2471]	618	63
50	[1736]	617	63
51	[2393]	617	63
52	[1323]	617	63
53	[330]	616	63
54	[294]	616	63
55	[2137]	615	63
56	[1885]	614	63
57	[2485]	614	63
58	[3663]	613	63
59	[558]	610	62
60	[3476]	609	62
61	[910]	609	62
62	[1011]	607	62
63	[2996]	605	61
64	[2052]	605	61
65	[245]	605	61
66	[5437]	605	61
67	[842]	605	61
68	[41]	605	61
69	[3130]	605	61
70	[4587]	604	61
71	[359]	602	61
72	[3238]	602	61
73	[5663]	602	61
74	[2122]	601	61
75	[1305]	601	61
76	[6167]	601	61
77	[1538]	600	61
78	[4967]	600	61
79	[125]	599	61
80	[70]	599	61
81	[2637]	599	61
82	[4561]	599	61
83	[5150]	599	61
84	[548]	598	60
85	[2403]	598	60
86	[5891]	597	60
87	[3044]	596	60
88	[1690]	595	60
89	[5114]	595	60
90	[229]	594	60
91	[1718]	593	60
92	[3452]	593	60
93	[5499]	593	60
94	[172]	593	60
95	[3538]	593	60
96	[639]	592	60
97	[4039]	592	60
98	[2557]	591	59
99	[2834]	591	59
100	[1747]	591	59
101	[2046]	591	59
102	[2590]	589	59
103	[3419]	589	59
104	[20]	588	59
105	[5406]	588	59
106	[2481]	588	59
107	[694]	588	59
108	[4451]	587	59
109	[2054]	586	59
110	[1501]	585	59
111	[4103]	584	58
112	[4242]	583	58
113	[329]	581	58
114	[1676]	581	58
115	[33]	580	58
116	[3309]	580	58
117	[5460]	579	58
118	[3937]	579	58
119	[3618]	579	58
120	[25]	579	58
121	[2147]	578	58
122	[3683]	578	58
123	[3245]	577	57
124	[858]	577	57
125	[2439]	577	57
126	[461]	576	57
127	[3990]	576	57
128	[4391]	576	57
129	[2522]	575	57
130	[1481]	575	57
131	[175]	575	57
132	[5813]	575	57
133	[179]	575	57
134	[1477]	573	57
135	[834]	572	57
136	[120]	571	57
137	[3478]	570	56
138	[217]	570	56
139	[319]	570	56
140	[3310]	569	56
141	[4469]	569	56
142	[2081]	569	56
143	[1099]	569	56
144	[2175]	568	56
145	[4264]	567	56
146	[126]	567	56
147	[1987]	567	56
148	[2771]	566	56
149	[3234]	565	56
150	[379]	565	56
151	[1124]	565	56
152	[3970]	565	56
153	[233]	565	56
154	[1712]	565	56
155	[177]	564	56
156	[1418]	563	55
157	[228]	562	55
158	[5914]	562	55
159	[3481]	562	55
160	[1684]	562	55
161	[4613]	562	55
162	[1261]	561	55
163	[5907]	561	55
164	[45]	561	55
165	[3098]	560	55
166	[1768]	559	55
167	[1306]	558	55
168	[5618]	557	55
169	[85]	557	55
170	[5832]	557	55
171	[303]	556	54
172	[346]	556	54
173	[4085]	556	54
174	[2648]	556	54
175	[2846]	556	54
176	[1756]	555	54
177	[364]	555	54
178	[3504]	555	54
179	[1511]	555	54
180	[2883]	555	54
181	[365]	554	54
182	[4241]	554	54
183	[78]	554	54
184	[4330]	553	54
185	[5448]	553	54
186	[4488]	553	54
187	[494]	553	54
188	[231]	552	54
189	[2468]	552	54
190	[573]	552	54
191	[904]	552	54
192	[1559]	551	54
193	[869]	551	54
194	[1640]	551	54
195	[1058]	550	54
196	[2067]	550	54
197	[2881]	550	54
198	[3339]	550	54
199	[1764]	549	53
200	[870]	549	53
201	[1023]	549	53
202	[4028]	549	53
203	[4525]	548	53
204	[2486]	548	53
205	[4550]	547	53
206	[1540]	546	53
207	[525]	546	53
208	[5254]	546	53
209	[5801]	546	53
210	[4920]	546	53
211	[191]	544	53
212	[3166]	544	53
213	[2013]	543	53
214	[5016]	543	53
215	[4256]	543	53
216	[5167]	542	52
217	[5401]	541	52
218	[1318]	541	52
219	[1619]	540	52
220	[4334]	540	52
221	[2502]	540	52
222	[68]	540	52
223	[1746]	540	52
224	[1250]	539	52
225	[1983]	539	52
226	[1137]	539	52
227	[193]	538	52
228	[2064]	538	52
229	[3352]	537	52
230	[2783]	537	52
231	[1710]	537	52
232	[5677]	537	52
233	[5472]	536	52
234	[135]	535	51
235	[503]	535	51
236	[4146]	534	51
237	[4911]	534	51
238	[207]	533	51
239	[1089]	533	51
240	[3688]	533	51
241	[3536]	532	51
242	[4276]	532	51
243	[3539]	532	51
244	[1310]	532	51
245	[3039]	532	51
246	[5039]	532	51
247	[1796]	531	51
248	[3360]	531	51
249	[597]	531	51
250	[2990]	531	51
251	[5166]	530	51
252	[3604]	529	51
253	[5933]	529	51
254	[4063]	529	51
255	[5851]	529	51
256	[1257]	528	50
257	[1648]	527	50
258	[2474]	527	50
259	[3600]	527	50
260	[5830]	527	50
261	[746]	526	50
262	[3637]	526	50
263	[5124]	526	50
264	[4159]	526	50
265	[2341]	526	50
266	[1923]	526	50
267	[6035]	525	50
268	[6220]	525	50
269	[5279]	525	50
270	[4905]	524	50
271	[1065]	523	50
272	[5817]	522	50
273	[1625]	522	50
274	[1986]	522	50
275	[141]	522	50
276	[3546]	522	50
277	[103]	522	50
278	[111]	521	50
279	[3284]	521	50
280	[6166]	521	50
281	[4499]	520	49
282	[180]	520	49
283	[5816]	519	49
284	[4131]	519	49
285	[5842]	519	49
286	[4216]	519	49
287	[2638]	518	49
288	[1836]	518	49
289	[5624]	518	49
290	[2337]	518	49
291	[3147]	518	49
292	[2980]	518	49
293	[1675]	517	49
294	[263]	517	49
295	[5900]	516	49
296	[2586]	516	49
297	[74]	516	49
298	[4468]	515	49
299	[1262]	515	49
300	[4362]	515	49
301	[5505]	515	49
302	[4180]	514	49
