last update: Sat Apr 30 2016 06:30:42 GMT+0800 (HKT)

order	team	score	std
0	[973]	855	100
1	[2451]	785	90
2	[195]	754	85
3	[1519]	752	85
4	[254]	747	84
5	[230]	741	83
6	[3620]	737	83
7	[118]	734	82
8	[133]	729	81
9	[2823]	720	80
10	[5172]	714	79
11	[1241]	710	79
12	[27]	702	78
13	[148]	702	78
14	[971]	699	77
15	[179]	687	75
16	[225]	682	75
17	[1678]	682	75
18	[4003]	675	74
19	[166]	673	73
20	[16]	673	73
21	[1024]	670	73
22	[1690]	667	72
23	[1806]	666	72
24	[217]	663	72
25	[708]	662	72
26	[2056]	662	72
27	[1425]	658	71
28	[610]	658	71
29	[294]	654	70
30	[67]	651	70
31	[1918]	651	70
32	[868]	650	70
33	[5546]	650	70
34	[3538]	650	70
35	[360]	646	69
36	[1736]	645	69
37	[33]	644	69
38	[1731]	644	69
39	[4561]	643	69
40	[4564]	640	68
41	[4678]	640	68
42	[3641]	639	68
43	[694]	639	68
44	[48]	639	68
45	[359]	639	68
46	[2052]	637	68
47	[2767]	636	68
48	[1718]	633	67
49	[2122]	633	67
50	[4334]	631	67
51	[1305]	627	67
52	[3314]	626	66
53	[330]	626	66
54	[3683]	625	66
55	[558]	624	66
56	[1418]	623	66
57	[2834]	623	66
58	[4103]	623	66
59	[5895]	622	66
60	[1501]	621	66
61	[5150]	620	65
62	[41]	616	65
63	[3238]	616	65
64	[1538]	615	65
65	[1885]	614	65
66	[1323]	614	65
67	[1114]	612	64
68	[172]	611	64
69	[2557]	611	64
70	[876]	610	64
71	[4587]	610	64
72	[2013]	609	64
73	[2590]	609	64
74	[2137]	609	64
75	[25]	609	64
76	[3663]	609	64
77	[4613]	608	64
78	[2637]	608	64
79	[20]	608	64
80	[1747]	607	64
81	[842]	607	64
82	[3284]	606	63
83	[2471]	606	63
84	[3130]	605	63
85	[3476]	605	63
86	[4451]	605	63
87	[3044]	604	63
88	[4488]	602	63
89	[2481]	602	63
90	[2485]	600	63
91	[910]	600	63
92	[3478]	599	62
93	[4391]	599	62
94	[5406]	598	62
95	[4001]	598	62
96	[5813]	597	62
97	[869]	597	62
98	[2438]	596	62
99	[3990]	596	62
100	[229]	596	62
101	[2614]	595	62
102	[3309]	595	62
103	[2522]	595	62
104	[3618]	594	62
105	[5499]	593	62
106	[2035]	593	62
107	[5114]	592	61
108	[176]	591	61
109	[346]	591	61
110	[1768]	591	61
111	[303]	590	61
112	[5460]	589	61
113	[2054]	589	61
114	[1640]	589	61
115	[686]	588	61
116	[461]	588	61
117	[125]	587	61
118	[3360]	587	61
119	[177]	586	60
120	[548]	586	60
121	[573]	586	60
122	[122]	586	60
123	[4967]	585	60
124	[1619]	582	60
125	[3005]	582	60
126	[1137]	582	60
127	[175]	582	60
128	[494]	581	60
129	[5663]	581	60
130	[2996]	581	60
131	[231]	580	60
132	[1261]	579	59
133	[2046]	579	59
134	[126]	577	59
135	[5166]	577	59
136	[3937]	577	59
137	[1099]	576	59
138	[4242]	576	59
